source_kind,id,name,source_url,expected_target_url,legacy_http_status,target_http_status,status,reason,evidence
post,230877,,https://dash.alelm.net/varieties/230877/%d8%a7%d9%84%d8%af%d8%b1%d9%88%d9%86-%d9%84%d8%b3%d8%b1%d9%82%d8%a9-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%ad-%d9%81%d9%8a-%d8%aa%d8%a7%d9%8a%d9%84%d8%a7%d9%86%d8%af/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230882,,https://dash.alelm.net/sport/230882/%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d9%84-%d8%af%d9%8a-%d9%8a%d9%88%d9%86%d8%ac-%d9%84%d8%a8%d9%88%d8%b1%d8%aa%d9%88/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230885,,https://dash.alelm.net/infographics/230885/%d8%a7%d9%84%d8%b5%d9%8a%d9%86-%d8%aa%d9%87%d9%8a%d9%85%d9%86-%d8%b9%d9%84%d9%89-%d8%b5%d9%86%d8%a7%d8%b9%d8%a9-%d8%a7%d9%84%d8%b5%d9%84%d8%a8/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230887,,https://dash.alelm.net/varieties/230887/%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d8%a7%d9%84%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%af%d8%a7%d8%b9%d8%b4/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230889,,https://dash.alelm.net/infographics/230889/%d8%a7%d8%aa%d8%ac%d8%a7%d9%87%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%88%d8%b8%d9%8a%d9%81-%d9%81%d9%8a-%d8%b4%d8%b1%d9%83%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%83%d9%86%d9%88%d9%84%d9%88%d8%ac%d9%8a%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230892,,https://dash.alelm.net/politics/230892/%d9%82%d8%af%d8%b1%d8%a7%d8%aa-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d8%a7%d9%84%d8%b9%d9%82%d9%84%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230903,,https://dash.alelm.net/technology/230903/stc-%d9%88cipher-%d9%8a%d8%ac%d8%af%d8%af%d8%a7%d9%86-%d8%b4%d8%b1%d8%a7%d9%83%d8%aa%d9%87%d9%85%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230914,,https://dash.alelm.net/health/230914/%d9%86%d9%88%d8%a8%d8%a7%d8%aa-%d8%a7%d9%84%d8%ba%d8%b6%d8%a8/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230917,,https://dash.alelm.net/infographics/230917/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%aa%d9%82%d8%b3%d9%8a%d9%85-%d8%aa%d9%88%d8%b2%d9%8a%d8%b9%d8%a7%d8%aa-%d8%a3%d8%b1%d8%a7%d9%85%d9%83%d9%88/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230920,,https://dash.alelm.net/varieties/230920/%d9%84%d8%b9%d8%a8%d8%a9-%d8%a8%d8%a7%d9%83-%d9%85%d8%a7%d9%86/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230927,,https://dash.alelm.net/varieties/230927/%d9%87%d8%a7%d8%a8%d9%8a-%d9%85%d9%8a%d9%84-%d9%85%d9%86-%d9%85%d8%a7%d9%83%d8%af%d9%88%d9%86%d8%a7%d9%84%d8%af%d8%b2-%d9%84%d9%84%d8%a8%d8%a7%d9%84%d8%ba%d9%8a%d9%86/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230930,,https://dash.alelm.net/varieties/230930/%d8%a7%d9%84%d8%b3%d9%83%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d8%b5%d9%84%d9%8a%d9%8a%d9%86-%d9%87%d9%88%d9%8a%d8%a9-%d9%85%d8%aa%d8%ac%d8%b0%d8%b1%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230931,,https://dash.alelm.net/infographics/230931/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%b4%d8%b1%d9%83%d8%a7%d8%aa-%d8%aa%d8%b5%d9%86%d9%8a%d8%b9-%d8%a7%d9%84%d8%b1%d9%82%d8%a7%d8%a6%d9%82/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230939,,https://dash.alelm.net/politics/230939/%d8%ae%d8%b7%d9%88%d8%a9-%d8%b1%d9%88%d8%b3%d9%8a%d8%a9-%d8%aa%d9%86%d8%b0%d8%b1-%d8%a8%d8%b3%d8%a8%d8%a7%d9%82-%d8%aa%d8%b3%d9%84%d8%ad-%d9%86%d9%88%d9%88%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230945,,https://dash.alelm.net/sciences/230945/%d8%a8%d8%af%d8%a7%d8%a6%d9%84-%d8%a8%d8%b7%d8%a7%d8%b1%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d9%84%d9%8a%d8%ab%d9%8a%d9%88%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230948,,https://dash.alelm.net/current-events/230948/%d8%af%d9%88%d8%a7%d9%81%d8%b9-%d8%a7%d8%b9%d8%aa%d9%85%d8%a7%d8%af-%d9%86%d8%b8%d8%a7%d9%85-%d8%a7%d9%84%d9%81%d8%b5%d9%84%d9%8a%d9%86-%d8%a7%d9%84%d8%af%d8%b1%d8%a7%d8%b3%d9%8a%d9%8a%d9%86/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230955,,https://dash.alelm.net/infographics/230955/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%ad%d8%b3%d8%a7%d9%85-%d9%82%d8%a7%d8%b3%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230962,,https://dash.alelm.net/varieties/230962/%d9%85%d8%ad%d8%a7%d9%83%d9%85%d8%a9-%d9%82%d8%a7%d8%aa%d9%84-%d9%85%d8%ad%d9%85%d8%af-%d8%a7%d9%84%d9%82%d8%a7%d8%b3%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230963,,https://dash.alelm.net/art/230963/%d9%85%d8%b3%d9%84%d8%b3%d9%84-wednesday-%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230977,,https://dash.alelm.net/infographics/230977/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%a3%d9%81%d8%b6%d9%84-%d8%a7%d9%84%d8%ac%d8%a7%d9%85%d8%b9%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230979,,https://dash.alelm.net/art/230979/%d9%85%d8%b5%d8%b1%d9%8a%d9%88%d9%86-%d9%85%d9%87%d8%af%d8%af%d9%88%d9%86-%d8%a8%d8%a7%d9%84%d8%b7%d8%b1%d8%af-%d9%85%d9%86-%d9%85%d9%86%d8%a7%d8%b2%d9%84%d9%87%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230980,,https://dash.alelm.net/infographics/230980/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d8%b4%d9%8a%d9%83%d9%88%d9%86%d8%ba%d9%88%d9%86%d9%8a%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230984,,https://dash.alelm.net/sciences/230984/%d9%85%d8%b5%d9%8a%d8%b1-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d8%b9%d9%84-%d8%a7%d9%84%d9%86%d9%88%d9%88%d9%8a-%d8%a8%d8%b9%d8%af-%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d8%ae%d8%af%d9%85%d8%aa%d9%87/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,230993,,https://dash.alelm.net/economy/230993/%d8%b9%d9%82%d9%88%d8%a8%d8%a7%d8%aa-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d8%b9%d9%84%d9%89-%d8%b1%d9%88%d8%b3%d9%8a%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231004,,https://dash.alelm.net/politics/231004/%d8%b3%d8%a8%d8%a8-%d8%b4%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%87%d9%86%d8%af-%d8%a7%d9%84%d9%86%d9%81%d8%b7-%d8%a7%d9%84%d8%b1%d9%88%d8%b3%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231009,,https://dash.alelm.net/infographics/231009/%d8%a3%d9%83%d8%ab%d8%b1-10-%d8%af%d9%88%d9%84-%d8%aa%d9%84%d9%88%d8%ab%d9%8b%d8%a7-%d9%84%d9%84%d9%87%d9%88%d8%a7%d8%a1/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231013,,https://dash.alelm.net/varieties/231013/%d8%ac%d8%af%d9%88%d9%84-%d8%a5%d8%ac%d8%a7%d8%b2%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d8%a7%d9%84%d8%af%d8%b1%d8%a7%d8%b3%d9%8a-1447/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231017,,https://dash.alelm.net/varieties/231017/%d8%a8%d8%a7%d8%b1%d9%84%d9%87-%d8%a8%d9%84%d8%af%d8%a9-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d8%aa%d8%ad%d8%af%d8%aa-%d9%85%d9%81%d9%87%d9%88%d9%85-%d8%a7%d9%84%d8%ad%d8%af%d9%88%d8%af-%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231023,,https://dash.alelm.net/infographics/231023/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%ad%d8%b5%d8%b1-%d8%b3%d9%84%d8%a7%d8%ad-%d9%84%d8%a8%d9%86%d8%a7%d9%86-%d8%a8%d9%8a%d8%af-%d8%a7%d9%84%d8%af%d9%88%d9%84%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231024,,https://dash.alelm.net/sciences/231024/%d9%85%d8%b1%d8%b6-%d9%86%d9%88%d8%a8%d9%84/,,200,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231030,,https://dash.alelm.net/health/231030/%d8%a7%d9%84%d8%ad%d9%81%d8%a7%d8%b8-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%b9%d9%82%d9%84%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231034,,https://dash.alelm.net/health/231034/%d8%aa%d8%a3%d8%ab%d9%8a%d8%b1-%d8%a7%d9%84%d8%b4%d9%8a%d8%ae%d9%88%d8%ae%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%ac%d8%b3%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231037,,https://dash.alelm.net/sciences/231037/%d8%aa%d8%a8%d8%b9%d8%a7%d8%aa-%d9%82%d9%86%d8%a8%d9%84%d8%a9-%d9%87%d9%8a%d8%b1%d9%88%d8%b4%d9%8a%d9%85%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231041,,https://dash.alelm.net/health/231041/%d9%83%d9%85-%d9%85%d8%b1%d8%a9-%d8%aa%d8%ad%d8%aa%d8%a7%d8%ac-%d8%a5%d9%84%d9%89-%d8%aa%d8%ba%d9%8a%d9%8a%d8%b1-%d9%85%d9%84%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d8%b1%d9%8a%d8%b1/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231045,,https://dash.alelm.net/infographics/231045/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%a3%d9%82%d9%88%d9%89-%d8%a3%d8%b3%d9%88%d8%a7%d9%82-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d8%a7%d9%84%d9%81%d9%8a%d8%af%d9%8a%d9%88/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231050,,https://dash.alelm.net/economy/231050/%d8%b1%d8%b3%d9%88%d9%85-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d8%a7%d9%84%d8%ac%d9%85%d8%b1%d9%83%d9%8a%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%87%d9%86%d8%af/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231056,,https://dash.alelm.net/politics/231056/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%8a%d9%84%d8%aa%d9%82%d9%8a-%d8%a8%d9%88%d8%aa%d9%8a%d9%86-%d9%88%d8%b2%d9%8a%d9%84%d9%8a%d9%86%d8%b3%d9%83%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231063,,https://dash.alelm.net/varieties/231063/%d8%ad%d9%85%d9%8a%d8%af%d8%a7%d9%86-%d8%a7%d9%84%d8%aa%d8%b1%d9%83%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231066,,https://dash.alelm.net/sport/231066/%d8%af%d8%a7%d8%b1%d9%88%d9%8a%d9%86-%d9%86%d9%88%d9%86%d9%8a%d8%b2/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231070,,https://dash.alelm.net/economy/231070/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%8a%d8%b4%d8%b9%d9%84-%d8%ad%d8%b1%d8%a8-%d8%a7%d9%84%d8%b1%d9%82%d8%a7%d8%a6%d9%82-%d8%a7%d9%84%d8%a5%d9%84%d9%83%d8%aa%d8%b1%d9%88%d9%86%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231073,,https://dash.alelm.net/infographics/231073/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%a7%d9%84%d8%ac%d9%8a%d8%b4-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231075,,https://dash.alelm.net/infographics/231075/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%a5%d8%b5%d9%84%d8%a7%d8%ad%d8%a7%d8%aa-%d8%b3%d9%88%d9%82-%d8%a7%d9%84%d8%a3%d8%b3%d9%87%d9%85-%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231077,,https://dash.alelm.net/politics/231077/%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%8a%d8%b4%d9%86-%d9%87%d8%ac%d9%88%d9%85%d9%8b%d8%a7-%d8%b9%d9%84%d9%89-%d8%a5%d9%86%d8%aa%d9%84/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231081,,https://dash.alelm.net/politics/231081/%d9%84%d9%82%d8%a7%d8%a1-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%88%d8%a8%d9%88%d8%aa%d9%8a%d9%86/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231086,,https://dash.alelm.net/sport/231086/%d8%af%d9%88%d8%b1%d8%a9-%d8%a3%d9%84%d8%b9%d8%a7%d8%a8-%d8%a7%d9%84%d8%aa%d8%b6%d8%a7%d9%85%d9%86-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231093,,https://dash.alelm.net/infographics/231093/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%b9%d9%85%d8%a7%d9%84%d9%82%d8%a9-%d8%a7%d9%84%d8%b4%d8%b1%d9%83%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231102,,https://dash.alelm.net/infographics/231102/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%a3%d8%b9%d9%85%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d8%b9%d9%84%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d9%88%d9%88%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231105,,https://dash.alelm.net/politics/231105/%d9%86%d8%b8%d8%a7%d9%85-%d8%b1%d9%88%d8%a7%d8%aa%d8%a8-%d8%ad%d9%85%d8%a7%d8%b3-%d8%a7%d9%84%d8%b3%d8%b1%d9%8a-%d9%8a%d9%88%d8%a7%d8%b5%d9%84-%d8%a7%d9%84%d8%b9%d9%85%d9%84-%d9%88%d8%b3%d8%b7-%d8%b8/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231107,,https://dash.alelm.net/infographics/231107/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d9%85%d8%af%d9%86-%d8%aa%d8%ac%d8%a8%d8%b1%d9%83-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%aa%d8%af%d8%ae%d9%8a%d9%86/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231140,,https://dash.alelm.net/infographics/231140/%d8%a5%d9%86%d9%81%d9%88%d8%ac%d8%b1%d8%a7%d9%81%d9%8a%d9%83-%d8%b3%d8%a8%d8%a7%d9%82-%d8%aa%d9%88%d9%84%d9%8a%d8%af-%d8%a7%d9%84%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d9%86%d9%88%d9%88%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231148,,https://dash.alelm.net/politics/231148/%d9%86%d8%aa%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d9%8a%d8%b1%d8%b3%d9%85-%d9%85%d8%b5%d9%8a%d8%b1-%d8%ba%d8%b2%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231155,,https://dash.alelm.net/politics/231155/%d9%85%d9%82%d8%aa%d8%b1%d8%ad-%d9%86%d8%b2%d8%b9-%d8%b3%d9%84%d8%a7%d8%ad-%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231161,,https://dash.alelm.net/sciences/231161/%d8%b4%d8%b9%d8%a7%d8%a8-%d9%85%d8%b1%d8%ac%d8%a7%d9%86%d9%8a%d8%a9-%d8%ad%d8%ac%d8%b1%d9%8a%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b1%d9%8a%d8%ae/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231166,,https://dash.alelm.net/technology/231166/%d8%b9%d9%85%d8%a7%d9%84%d9%82%d8%a9-%d8%a7%d9%84%d8%b1%d9%82%d8%a7%d8%a6%d9%82-%d8%aa%d8%aa%d8%ac%d9%86%d8%a8-%d8%b1%d8%b3%d9%88%d9%85-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231173,,https://dash.alelm.net/politics/231173/%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d9%81%d9%86%d8%b2%d9%88%d9%8a%d9%84%d9%8a-%d9%86%d9%8a%d9%83%d9%88%d9%84%d8%a7%d8%b3-%d9%85%d8%a7%d8%af%d9%88%d8%b1%d9%88/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231182,,https://dash.alelm.net/politics/231182/%d8%a5%d8%af%d8%a7%d9%86%d8%a7%d8%aa-%d8%b9%d8%a7%d9%84%d9%8a%d8%a9-%d9%84%d8%ae%d8%b7%d8%a9-%d9%86%d8%aa%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d9%84%d8%a7%d8%ad%d8%aa%d9%84%d8%a7%d9%84-%d8%ba%d8%b2%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231193,,https://dash.alelm.net/art/231193/%d9%88%d9%81%d8%a7%d8%a9-%d8%a7%d9%84%d9%81%d9%86%d8%a7%d9%86-%d8%b3%d9%8a%d8%af-%d8%b5%d8%a7%d8%af%d9%82/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231202,,https://dash.alelm.net/sport/231202/%d8%ab%d9%85%d8%a7%d9%86%d9%8a%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d8%b9%d9%86-%d8%aa%d8%b7%d8%a8%d9%8a%d9%82%d9%87%d8%a7-%d9%88%d9%82%d9%86%d9%88%d8%a7%d8%aa%d9%87%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231217,,https://dash.alelm.net/sciences/231217/%d8%b5%d9%86%d8%a7%d8%b9%d8%a9-%d8%a7%d9%84%d8%aa%d8%a3%d9%85%d9%8a%d9%86-%d9%81%d9%8a-%d8%ae%d8%b7%d8%b1/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231228,,https://dash.alelm.net/politics/231228/%d8%a7%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9-%d8%aa%d9%82%d9%88%d8%af-%d8%ad%d8%b1%d8%a7%d9%83%d9%8b%d8%a7-%d8%a8%d8%b4%d8%a3%d9%86-%d8%ba%d8%b2%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231239,,https://dash.alelm.net/current-events/231239/%d8%b9%d8%a7%d9%84%d9%85-%d8%a7%d9%84%d9%82%d8%b7%d8%b7-%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d9%85%d9%8f%d8%af%d9%87%d8%b4%d8%a9-%d9%88%d8%ae%d9%81%d8%a7%d9%8a%d8%a7-%d9%84%d8%a7-%d8%aa%d9%86%d8%aa%d9%87/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231241,,https://dash.alelm.net/health/231241/%d9%87%d8%a7%d8%aa%d9%81%d9%83-%d8%a7%d9%84%d8%b0%d9%83%d9%8a-%d9%8a%d8%b1%d8%a7%d9%82%d8%a8-%d8%b5%d8%ad%d8%aa%d9%83-%d8%a7%d9%84%d9%86%d9%81%d8%b3%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231247,,https://dash.alelm.net/sciences/231247/%d9%88%d9%81%d8%a7%d8%a9-%d8%ac%d9%8a%d9%85-%d9%84%d9%88%d9%81%d9%8a%d9%84-%d9%82%d8%a7%d8%a6%d8%af-%d8%a3%d8%a8%d9%88%d9%84%d9%88-13/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231260,,https://dash.alelm.net/politics/231260/%d8%b2%d9%8a%d9%84%d9%8a%d9%86%d8%b3%d9%83%d9%8a-%d9%8a%d8%b1%d9%81%d8%b6-%d9%82%d9%85%d8%a9-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%88%d8%a8%d9%88%d8%aa%d9%8a%d9%86/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,231263,,https://dash.alelm.net/varieties/231263/%d8%a3%d9%83%d8%ab%d8%b1-%d8%a7%d9%84%d8%b4%d8%b9%d9%88%d8%a8-%d8%a7%d9%84%d8%aa%d9%8a-%d8%aa%d8%ad%d8%a8-%d8%a7%d9%84%d8%b3%d9%81%d8%b1-%d8%ac%d9%88%d8%a7%d9%8b/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
